theme,model,strategy,fold,title,year,label,score,latency_s,from_cache,error
testing,gemma2:2b,zero-shot,3,"Old theories, New technologies: Understanding knowledge sharing and learning in Brazilian software development companies",2015,0,6,3.557,False,
testing,gemma2:2b,zero-shot,3,Towards developing lessons learned and experience based factory in software development,2015,0,6,2.908,False,
testing,gemma2:2b,zero-shot,3,A Framework for a Knowledge Management System in a Cloud Computing Environment Using a Knowledge Engineering Approach,2015,0,6,2.892,False,
testing,gemma2:2b,zero-shot,3,Towards developing lessons learned and experience based factory in software development,2015,0,6,2.923,False,
testing,gemma2:2b,zero-shot,3,"Old theories, New technologies: Understanding knowledge sharing and learning in Brazilian software development companies",2015,0,6,3.458,False,
testing,gemma2:2b,zero-shot,3,Unit Testing Tool Competition,2015,0,2,0.0,True,
testing,gemma2:2b,zero-shot,3,Unit Testing Tool Competition -- Round Three,2015,0,1,2.232,False,
testing,gemma2:2b,zero-shot,3,A Generic Model-Based Methodology of Testing Techniques to Obtain High Quality Software,2015,0,2,0.0,True,
testing,gemma2:2b,zero-shot,3,Towards developing collaborative experience based factory model for software development process in cloud computing envi,2015,0,6,3.014,False,
testing,gemma2:2b,zero-shot,3,Toward a learned project-specific fault taxonomy: application of software analytics,2015,0,3,3.048,False,
testing,gemma2:2b,zero-shot,3,Relacionando Conceitos de areas de Estudo de Desempenho da Ciencia da Computacao,2015,0,2,2.809,False,
testing,gemma2:2b,zero-shot,3,The Effect of Applying Design of Experiments Techniques to Software Performance Testing,2015,0,6,3.186,False,
testing,gemma2:2b,zero-shot,3,A systematic review of state-based test tools,2015,0,2,3.196,False,
testing,gemma2:2b,zero-shot,3,POU-Oriented Unit Testing of IEC 61131-3 Control Software,2015,0,2,3.037,False,
testing,gemma2:2b,zero-shot,3,Mapping software testing practice with software testing research SERP-test taxonomy,2015,0,6,2.823,False,
testing,gemma2:2b,zero-shot,3,Supporting Effort Estimation in Agile Software Development,2015,0,6,3.804,False,
testing,gemma2:2b,zero-shot,3,Coordinating requirements engineering and software testing,2015,0,4,3.942,False,
testing,gemma2:2b,zero-shot,3,AN EVALUATION OF DISPERSION RELATION OF PROPAGATION OF ELECTROMAGNETIC WAVE WITH TM MODES IN CARBON NANOTUBE WITH AND WI,2015,0,1,2.826,False,
testing,gemma2:2b,zero-shot,3,Manual test case derivation from UML activity diagrams and state machines: A controlled experiment,2015,0,6,3.398,False,
testing,gemma2:2b,zero-shot,3,RELAI Testing: A Technique to Assess and Improve Software Reliability,2015,0,6,3.302,False,
testing,gemma2:2b,zero-shot,3,Does the failing test execute a single or multiple faults?: an approach to classifying failing tests,2015,0,2,2.857,False,
testing,gemma2:2b,zero-shot,3,Estimating the Cost and Benefit of Model-Based Testing: A Decision Support Procedure for the Application of Model-Based ,2015,0,2,2.651,False,
testing,gemma2:2b,zero-shot,3,Mutual knowledge transfer between industry and academia to improve testing with defect taxonomies,2015,1,6,2.542,False,
testing,gemma2:2b,zero-shot,3,Requirements-based testing with defect taxonomies,2015,0,6,2.472,False,
testing,gemma2:2b,zero-shot,3,RETURN ON INVESMENT (ROI) OF SOFTWARE PRODUCT: A SYSTEMATIC LITERATURE REVIEW,2015,0,2,2.393,False,
testing,gemma2:2b,zero-shot,3,Does the failing test execute a single or multiple faults?: an approach to classifying failing tests,2015,0,2,0.0,True,
testing,gemma2:2b,zero-shot,3,Estimating the Cost and Benefit of Model-Based Testing: A Decision Support Procedure for the Application of Model-Based ,2015,0,2,0.0,True,
testing,gemma2:2b,zero-shot,3,POU-Oriented Unit Testing of IEC 61131-3 Control Software,2015,0,2,0.0,True,
testing,gemma2:2b,zero-shot,3,Mapping software testing practice with software testing research SERP-test taxonomy,2015,0,6,0.0,True,
testing,gemma2:2b,zero-shot,3,Test Better by Exploring: Harnessing Human Skills and Knowledge,2015,0,6,2.525,False,
testing,gemma2:2b,zero-shot,3,An Empirical Investigation of Personality Traits of Software Testers,2015,0,2,2.696,False,
testing,gemma2:2b,zero-shot,3,An experiment on the effectiveness and efficiency of exploratory testing,2015,0,6,3.071,False,
testing,gemma2:2b,zero-shot,3,An enhanced graph-based infrastructure for software search engines,2015,0,2,2.721,False,
testing,gemma2:2b,few-shot-random,1,Implementing Modularization in Professional Services The Influence of Varied Knowledge Environments,2017,0,6,4.197,False,
testing,gemma2:2b,few-shot-random,1,Principles and Good Practices for Using Wikis within Organizations,2017,0,6,4.044,False,
testing,gemma2:2b,few-shot-random,1,Knowledge management in small software development organisations : a South African perspective,2017,0,6,4.061,False,
testing,gemma2:2b,few-shot-random,1,KNOWLEDGE MAPPING PROCESS MODEL FOR RISK MITIGATION IN SOFTWARE MANAGEMENT,2017,0,6,4.093,False,
testing,gemma2:2b,few-shot-random,1,An Ontology-Based Knowledge Sharing Portal for Software Testing,2017,1,6,3.954,False,
testing,gemma2:2b,few-shot-random,1,An Ontology-based Knowledge Management System for Software Testing,2017,1,6,3.994,False,
testing,gemma2:2b,few-shot-random,1,ROoST: Reference Ontology on Software Testing,2017,1,6,4.146,False,
testing,gemma2:2b,few-shot-random,1,Software component and the semantic Web: An in-depth content analysis and integration history,2017,0,6,4.126,False,
testing,gemma2:2b,few-shot-random,1,Modeling and automatic code generation for wireless sensor network applications using model-driven or business process a,2017,0,6,3.65,False,
testing,gemma2:2b,few-shot-random,1,H-Switch Cover: a new test criterion to generate test case from finite state machines,2017,0,6,4.61,False,
testing,gemma2:2b,few-shot-random,1,Software test maturity assessment and test process improvement: A multivocal literature review,2017,0,6,4.519,False,
testing,gemma2:2b,few-shot-random,1,Modeling and automatic code generation for wireless sensor network applications using model-driven or business process a,2017,0,6,4.199,False,
testing,gemma2:2b,few-shot-random,1,Analyzing the Use of Concept Maps in Computer Science: A Systematic Mapping Study,2017,0,6,4.284,False,
testing,gemma2:2b,few-shot-random,1,Knowledge Management Systems Based on Topic Maps Theory,2017,0,6,5.219,False,
testing,gemma2:2b,few-shot-random,1,H-Switch Cover: a new test criterion to generate test case from finite state machines,2017,0,6,0.0,True,
testing,gemma2:2b,few-shot-random,1,Software test maturity assessment and test process improvement: A multivocal literature review,2017,0,6,5.227,False,
testing,gemma2:2b,few-shot-random,1,Information Technology Components and Their Role in Knowledge Management for Product Design,2017,0,6,4.22,False,
testing,gemma2:2b,few-shot-random,1,Principles and Good Practices for Using Wikis within Organizations,2017,0,6,4.09,False,
testing,gemma2:2b,few-shot-random,1,Implementing Modularization in Professional Services The Influence of Varied Knowledge Environments,2017,0,6,4.119,False,
testing,gemma2:2b,few-shot-random,1,"Tester Experience: Concept, Issues and Definition",2017,0,6,4.29,False,
testing,gemma2:2b,few-shot-random,1,How to test your concurrent software: an approach for the selection of testing techniques,2017,1,6,4.078,False,
testing,gemma2:2b,few-shot-random,1,Sistemas embebidos en red seguros,2017,0,6,3.978,False,
testing,gemma2:2b,few-shot-random,1,SERP-test: a taxonomy for supporting industry academia communication,2017,0,6,4.103,False,
testing,gemma2:2b,few-shot-random,1,Taxonomies in software engineering: A Systematic mapping study and a revised taxonomy development method,2017,0,6,4.5,False,
testing,gemma2:2b,few-shot-random,1,An Effort Estimation Taxonomy for Agile Software Development,2017,0,6,4.5,False,
testing,gemma2:2b,few-shot-random,1,Strategizing and Evaluating the Onboarding of Software Developers in Large-Scale Globally Distributed Legacy Projects,2017,0,6,5.461,False,
testing,gemma2:2b,few-shot-random,1,Characterizing testing methods for context-aware software systems: Results from a quasi-systematic literature review,2017,0,6,4.119,False,
testing,gemma2:2b,few-shot-random,1,Living in two different worlds: A comparison of industry and academic focus areas in software testing,2017,0,6,4.196,False,
testing,gemma2:2b,few-shot-random,1,A Label Taxonomy to Support Collaborative Formalization of Computer-interpretable Guidelines and Classification of Model,2017,0,6,3.965,False,
testing,gemma2:2b,few-shot-random,1,An Effort Estimation Taxonomy for Agile Software Development,2017,0,6,0.0,True,
testing,gemma2:2b,few-shot-random,1,Taxonomies in software engineering: A Systematic mapping study and a revised taxonomy development method,2017,0,6,4.502,False,
testing,gemma2:2b,few-shot-random,1,SERP-test: a taxonomy for supporting industry-academia communication,2017,0,6,3.836,False,
testing,gemma2:2b,few-shot-random,1,Characterizing testing methods for context-aware software systems: Results from a quasi-systematic literature review,2017,0,6,4.154,False,
testing,gemma2:2b,few-shot-random,1,"Tester Experience: Concept, Issues and Definition",2017,0,6,0.0,True,
testing,gemma2:2b,few-shot-random,1,Impact of Education and Experience Level on the Effectiveness of Exploratory Testing: An Industrial Case Study,2017,0,6,4.034,False,
testing,gemma2:2b,few-shot-random,1,Initial Investigations on the Influence of Requirement Smells on Test-Case Design,2017,0,6,3.931,False,
testing,gemma2:2b,few-shot-random,1,Can Pairwise Testing Perform Comparably to Manually Handcrafted Testing Carried Out by Industrial Engineers?,2017,0,6,4.146,False,
testing,gemma2:2b,few-shot-random,1,"Contributions for the structural testing of multithreaded programs: coverage criteria, testing tool, and experimental ev",2018,0,6,3.917,False,
testing,gemma2:2b,few-shot-random,1,"Contributions for the structural testing of multithreaded programs: coverage criteria, testing tool, and experimental ev",2018,0,6,4.088,False,
testing,gemma2:2b,few-shot-random,2,A method for recommending computer-security training for software developers,2016,0,6,3.889,False,
testing,gemma2:2b,few-shot-random,2,Automatic Change Recommendation of Models and Meta Models Based on Change Histories,2016,0,6,4.124,False,
testing,gemma2:2b,few-shot-random,2,Human Subject Evaluation of Computer-Security Training Recommender,2016,0,6,3.858,False,
testing,gemma2:2b,few-shot-random,2,System Testing of Repository-Style Software: An Experience Report,2016,0,6,4.233,False,
testing,gemma2:2b,few-shot-random,2,Knowledge Management in Software Development: A Literature Review,2016,0,6,4.168,False,
testing,gemma2:2b,few-shot-random,2,A review on verification and validation for embedded software,2016,0,6,3.737,False,
testing,gemma2:2b,few-shot-random,2,Rethinking Experiments in a Socio-Technical Perspective: The Case of Software Engineering,2016,0,6,4.071,False,
testing,gemma2:2b,few-shot-random,2,Software test process improvement approaches: A systematic literature review and an industrial case study,2016,0,6,3.852,False,
testing,gemma2:2b,few-shot-random,2,"Ontologies for Software Engineering: Past, Present and Future",2016,0,6,4.269,False,
testing,gemma2:2b,few-shot-random,2,"An investigation of clinical knowledge management practices at the Aga Khan University Hospital, Nairobi",2016,0,6,5.01,False,
testing,gemma2:2b,few-shot-random,2,Una aproximacion basada en metamodelado del area de proceso de Validacion del CMMI: Un caso de estudio,2016,0,6,4.046,False,
testing,gemma2:2b,few-shot-random,2,An approach based on metamodelling for the validation CMMI process area: a case study/Una aproximacion basada en metamod,2016,0,6,4.881,False,
testing,gemma2:2b,few-shot-random,2,Exploration of the relationship between tacit knowledge and software system test complexity,2016,1,6,4.27,False,
testing,gemma2:2b,few-shot-random,2,Semantic-Based Test Case Generation,2016,1,6,4.142,False,
testing,gemma2:2b,few-shot-random,2,A quality model for the evaluation of decision support systems based on a knowledge discovery from data process,2016,0,6,3.992,False,
testing,gemma2:2b,few-shot-random,2,A quality model for the evaluation of decision support systems based on a knowledge discovery from data process,2016,0,6,3.832,False,
testing,gemma2:2b,few-shot-random,2,Rethinking Experiments in a Socio-Technical Perspective: The Case of Software Engineering,2016,0,6,4.074,False,
testing,gemma2:2b,few-shot-random,2,System Testing of Repository-Style Software: An Experience Report,2016,0,6,4.195,False,
testing,gemma2:2b,few-shot-random,2,SEON: A Software Engineering Ontology Network,2016,0,6,4.079,False,
testing,gemma2:2b,few-shot-random,2,Towards Supporting International Standard-Based Software Engineering Approaches Using Semantic Web Technologies: A Syste,2016,0,6,4.356,False,
testing,gemma2:2b,few-shot-random,2,Canopus: A Domain-Specific Language for Modeling Performance Testing,2016,0,6,4.003,False,
testing,gemma2:2b,few-shot-random,2,Application of Inference Rules to a Software Requirements Ontology to Generate Software Test Cases,2016,0,6,4.023,False,
testing,gemma2:2b,few-shot-random,2,"Unificando conceitos de avaliacao de desempenho, engenharia de desempenho e teste de software para a analise de sistemas",2016,0,6,3.896,False,
testing,gemma2:2b,few-shot-random,2,A Domain-Specific Language for Modeling Performance Testing,2016,0,6,3.94,False,
testing,gemma2:2b,few-shot-random,2,An extended global software engineering taxonomy,2016,0,6,4.255,False,
testing,gemma2:2b,few-shot-random,2,A Specialized Global Software Engineering Taxonomy for Effort Estimation,2016,0,6,4.171,False,
testing,gemma2:2b,few-shot-random,2,Effectivity and economical aspects for agile quality assurance in large enterprises,2016,0,6,3.732,False,
